,created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
31,2018-06-09T18:55:20.000Z,None,"[freebsd] https://t.co/IcwmVXtCQb allanjude - Add ZFS+GPT EFI and LEGACY+EFI to https://t.co/jiIcjC1maH and https://t.co/0gLA0OnS14

Reviewed by:imp (maintain...",en,0,0,0,0,1005523758600343552,2804004565,1005523758600343552,nan,nan,"{'urls': [{'start': 10, 'end': 33, 'url': 'https://t.co/IcwmVXtCQb', 'expanded_url': 'https://github.com/bsd-hacker/freebsd/commit/3302cbedd66dc7e43a97bf85feb7d9a0b659cb9f', 'display_url': 'github.com/bsd-hacker/fre…'}, {'start': 80, 'end': 103, 'url': 'https://t.co/jiIcjC1maH', 'expanded_url': 'http://rootgen.sh', 'display_url': 'rootgen.sh'}, {'start': 108, 'end': 131, 'url': 'https://t.co/0gLA0OnS14', 'expanded_url': 'http://installboot.sh', 'display_url': 'installboot.sh'}], 'annotations': [{'start': 34, 'end': 42, 'probability': 0.5607, 'type': 'Other', 'normalized_text': 'allanjude'}, {'start': 66, 'end': 71, 'probability': 0.5759, 'type': 'Other', 'normalized_text': 'LEGACY'}]}"
32,2018-06-09T15:56:29.000Z,None,SJFKSKFJDJ CHYLER TALKING ABOUT A DOCUMENTARY AND KATIE JUMPING RIGHT IN IS THE BEST THING EVER SHE GPT SO EXCITED I‘M CRYINGGGG,en,33,0,146,0,1005478750451126275,826474940119515136,1005478750451126275,nan,nan,"{'annotations': [{'start': 11, 'end': 16, 'probability': 0.4102, 'type': 'Other', 'normalized_text': 'CHYLER'}, {'start': 50, 'end': 54, 'probability': 0.5145, 'type': 'Other', 'normalized_text': 'KATIE'}]}"
33,2018-06-09T15:33:05.000Z,None,"I am trying to install windows 10 in my laptop but I am not able to install as I am getting error that ENSURE THAT THE DISKS CONTROLLER IS ENABLE IN THE COMPUTER BIOS MENU ,
I try to clean the partition by command prompt as well as convert gpt to MBR / NTFS but nothing work out https://t.co/db3dNygYI2",en,0,0,0,0,1005472859035058177,2969221315,1005472859035058177,nan,nan,"{'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/db3dNygYI2', 'expanded_url': 'https://twitter.com/windowsblog/status/996374815870251008', 'display_url': 'twitter.com/windowsblog/st…'}], 'annotations': [{'start': 23, 'end': 32, 'probability': 0.5507, 'type': 'Other', 'normalized_text': 'windows 10'}, {'start': 167, 'end': 170, 'probability': 0.5388, 'type': 'Other', 'normalized_text': 'MENU'}, {'start': 247, 'end': 249, 'probability': 0.7119, 'type': 'Other', 'normalized_text': 'MBR'}, {'start': 253, 'end': 256, 'probability': 0.6556, 'type': 'Other', 'normalized_text': 'NTFS'}]}"
34,2018-06-09T15:32:07.000Z,None,"I am trying to install windows 10 in my laptop but I am not able to install as I am getting error that ENSURE THAT THE DISKS CONTROLLER IS ENABLE IN THE COMPUTER BIOS MENU ,
I try to clean the partition by command prompt as well as convert gpt to MBR / NTFS but nothing work out https://t.co/PTmeJ3QYBX",en,0,0,0,0,1005472616222633984,2969221315,1005472616222633984,nan,nan,"{'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/PTmeJ3QYBX', 'expanded_url': 'https://twitter.com/windows10builds/status/532619602971590656', 'display_url': 'twitter.com/windows10build…'}], 'annotations': [{'start': 23, 'end': 32, 'probability': 0.5507, 'type': 'Other', 'normalized_text': 'windows 10'}, {'start': 167, 'end': 170, 'probability': 0.5388, 'type': 'Other', 'normalized_text': 'MENU'}, {'start': 247, 'end': 249, 'probability': 0.7119, 'type': 'Other', 'normalized_text': 'MBR'}, {'start': 253, 'end': 256, 'probability': 0.6556, 'type': 'Other', 'normalized_text': 'NTFS'}]}"
35,2018-06-09T15:30:15.000Z,None,"I am trying to install windows 10 in my  laptop but I am not able to install as I am getting error that ENSURE THAT THE DISKS CONTROLLER IS ENABLE IN THE COMPUTER BIOS MENU ,
I try to clean the partition by command prompt as well as convert gpt to MBR / NTFS but nothing work out https://t.co/lXW333NKdM",en,0,0,0,0,1005472146292801536,2969221315,1005472146292801536,nan,nan,"{'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/lXW333NKdM', 'expanded_url': 'https://twitter.com/Windows10Helps/status/847960153240608772', 'display_url': 'twitter.com/Windows10Helps…'}], 'annotations': [{'start': 23, 'end': 32, 'probability': 0.5507, 'type': 'Other', 'normalized_text': 'windows 10'}, {'start': 168, 'end': 171, 'probability': 0.5388, 'type': 'Other', 'normalized_text': 'MENU'}, {'start': 248, 'end': 250, 'probability': 0.7119, 'type': 'Other', 'normalized_text': 'MBR'}, {'start': 254, 'end': 257, 'probability': 0.6556, 'type': 'Other', 'normalized_text': 'NTFS'}]}"
36,2018-06-09T14:12:19.000Z,None,@TeamBirdGP @Kestrel_GPT @Greenpower_USA @RenishawGP @VTIZ_RacingTeam @Greenpowertrust @DresselRacing @Stealth_Racing @CUGreenDragon Orange or lime green,en,0,0,1,0,1005452536353083392,3930221050,1005447385512861696,3033401211,nan,"{'mentions': [{'start': 0, 'end': 11, 'username': 'TeamBirdGP', 'id': '3033401211'}, {'start': 12, 'end': 24, 'username': 'Kestrel_GPT', 'id': '759368568144289792'}, {'start': 25, 'end': 40, 'username': 'Greenpower_USA', 'id': '2542644907'}, {'start': 41, 'end': 52, 'username': 'RenishawGP', 'id': '730737240226287616'}, {'start': 53, 'end': 69, 'username': 'VTIZ_RacingTeam', 'id': '930552037456121857'}, {'start': 70, 'end': 86, 'username': 'Greenpowertrust', 'id': '1227984944816967680'}, {'start': 87, 'end': 101, 'username': 'DresselRacing', 'id': '818074288926453760'}, {'start': 102, 'end': 117, 'username': 'Stealth_Racing', 'id': '3175710088'}, {'start': 118, 'end': 132, 'username': 'CUGreenDragon', 'id': '922428749731323904'}]}"
37,2018-06-09T14:05:27.000Z,None,@TeamBirdGP @Kestrel_GPT @Greenpower_USA @RenishawGP @VTIZ_RacingTeam @SgaRusko @Greenpowertrust @DresselRacing @CUGreenDragon Got to be red or orange....,en,0,0,1,0,1005450805430890498,3175710088,1005447385512861696,3033401211,nan,"{'mentions': [{'start': 0, 'end': 11, 'username': 'TeamBirdGP', 'id': '3033401211'}, {'start': 12, 'end': 24, 'username': 'Kestrel_GPT', 'id': '759368568144289792'}, {'start': 25, 'end': 40, 'username': 'Greenpower_USA', 'id': '2542644907'}, {'start': 41, 'end': 52, 'username': 'RenishawGP', 'id': '730737240226287616'}, {'start': 53, 'end': 69, 'username': 'VTIZ_RacingTeam', 'id': '930552037456121857'}, {'start': 70, 'end': 79, 'username': 'SgaRusko', 'id': '3930221050'}, {'start': 80, 'end': 96, 'username': 'Greenpowertrust', 'id': '1227984944816967680'}, {'start': 97, 'end': 111, 'username': 'DresselRacing', 'id': '818074288926453760'}, {'start': 112, 'end': 126, 'username': 'CUGreenDragon', 'id': '922428749731323904'}]}"
38,2018-06-09T13:51:51.000Z,None,1 day to go so let’s make it look pretty before it gets wired #wrapped but what colour? 🤔 @Kestrel_GPT @Greenpower_USA @RenishawGP @VTIZ_RacingTeam @SgaRusko @Greenpowertrust @DresselRacing @Stealth_Racing @CUGreenDragon https://t.co/Sps64wtIvF,en,0,2,3,0,1005447385512861696,3033401211,1005447385512861696,nan,nan,"{'hashtags': [{'start': 62, 'end': 70, 'tag': 'wrapped'}], 'mentions': [{'start': 90, 'end': 102, 'username': 'Kestrel_GPT', 'id': '759368568144289792'}, {'start': 103, 'end': 118, 'username': 'Greenpower_USA', 'id': '2542644907'}, {'start': 119, 'end': 130, 'username': 'RenishawGP', 'id': '730737240226287616'}, {'start': 131, 'end': 147, 'username': 'VTIZ_RacingTeam', 'id': '930552037456121857'}, {'start': 148, 'end': 157, 'username': 'SgaRusko', 'id': '3930221050'}, {'start': 158, 'end': 174, 'username': 'Greenpowertrust', 'id': '1227984944816967680'}, {'start': 175, 'end': 189, 'username': 'DresselRacing', 'id': '818074288926453760'}, {'start': 190, 'end': 205, 'username': 'Stealth_Racing', 'id': '3175710088'}, {'start': 206, 'end': 220, 'username': 'CUGreenDragon', 'id': '922428749731323904'}], 'urls': [{'start': 221, 'end': 244, 'url': 'https://t.co/Sps64wtIvF', 'expanded_url': 'https://twitter.com/TeamBirdGP/status/1005447385512861696/photo/1', 'display_url': 'pic.twitter.com/Sps64wtIvF', 'media_key': '3_1005447373848502275'}]}"
39,2018-06-09T13:22:53.000Z,None,Great to be sideline to see the wallabies beat Ireland tonight courtesy of GPT. #goldblooded https://t.co/39WtWrxpx6,en,0,0,3,0,1005440096986730498,182706344,1005440096986730498,nan,nan,"{'hashtags': [{'start': 80, 'end': 92, 'tag': 'goldblooded'}], 'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/39WtWrxpx6', 'expanded_url': 'https://twitter.com/s_van_dorp/status/1005440096986730498/photo/1', 'display_url': 'pic.twitter.com/39WtWrxpx6', 'media_key': '3_1005440086001926144'}], 'annotations': [{'start': 47, 'end': 53, 'probability': 0.9709, 'type': 'Place', 'normalized_text': 'Ireland'}, {'start': 75, 'end': 77, 'probability': 0.4211, 'type': 'Organization', 'normalized_text': 'GPT'}]}"
40,2018-06-09T12:33:48.000Z,None,Windows cannot be installed to this disk the selected disk is of the gpt partition style 100% Fix: https://t.co/t08HaYgsKV via,en,0,0,0,0,1005427744874917888,1005320243311497216,1005427744874917888,nan,nan,"{'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/t08HaYgsKV', 'expanded_url': 'http://youtu.be/pxxfkW7ftYc?a', 'display_url': 'youtu.be/pxxfkW7ftYc?a'}], 'annotations': [{'start': 0, 'end': 6, 'probability': 0.9763, 'type': 'Other', 'normalized_text': 'Windows'}]}"
41,2018-06-09T12:27:10.000Z,None,I posted somethong on instagram earlier and wrote a text. I tried to show how i'm feeling with the help of crestive writing. Nobody read it or understood. All I gpt was pity. https://t.co/zuxRBnusPG,en,0,0,0,0,1005426072098344961,29805005,1005426072098344961,nan,nan,"{'urls': [{'start': 175, 'end': 198, 'url': 'https://t.co/zuxRBnusPG', 'expanded_url': 'https://twitter.com/Silvileo_x/status/1005426072098344961/photo/1', 'display_url': 'pic.twitter.com/zuxRBnusPG', 'media_key': '3_1005426059788128256'}], 'annotations': [{'start': 22, 'end': 30, 'probability': 0.9011, 'type': 'Other', 'normalized_text': 'instagram'}]}"
42,2018-06-09T12:04:00.000Z,None,The GSW gpt their third McDonald's coupon. 😂😂😂😂😂😂😂😂,en,0,0,0,0,1005420245161512960,849341811122466817,1005420245161512960,nan,nan,"{'annotations': [{'start': 4, 'end': 6, 'probability': 0.7666, 'type': 'Organization', 'normalized_text': 'GSW'}, {'start': 24, 'end': 33, 'probability': 0.8891, 'type': 'Organization', 'normalized_text': ""McDonald's""}]}"
43,2018-06-09T10:55:03.000Z,None,"""GPT ETHNIC"" Price :105.000 FOR ORDER invite pin bb 24e7463a &amp; wa 081222252114. https://t.co/Rnt9yfE0rC",en,0,0,0,0,1005402892713353216,1705333058,1005402892713353216,nan,nan,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/Rnt9yfE0rC', 'expanded_url': 'https://twitter.com/vamoshASIA/status/569029626917302272/photo/1', 'display_url': 'pic.twitter.com/Rnt9yfE0rC', 'media_key': '3_569029620540780544'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.4996, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 5, 'end': 10, 'probability': 0.5462, 'type': 'Other', 'normalized_text': 'ETHNIC'}]}"
44,2018-06-09T10:12:11.000Z,None,BSE_News: #GPTINFRA - Voting Results Of Postal Ballot (Including Remote E-Voting) Of GPT Infraprojects Limited. https://t.co/U2eu1QsqdX,en,0,0,0,0,1005392102107287553,575439946,1005392102107287553,nan,nan,"{'hashtags': [{'start': 10, 'end': 19, 'tag': 'GPTINFRA'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/U2eu1QsqdX', 'expanded_url': 'http://tinyurl.com/y9ss5yrh', 'display_url': 'tinyurl.com/y9ss5yrh'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.5093, 'type': 'Organization', 'normalized_text': 'BSE_News'}, {'start': 11, 'end': 18, 'probability': 0.5417, 'type': 'Other', 'normalized_text': 'GPTINFRA'}, {'start': 85, 'end': 87, 'probability': 0.4398, 'type': 'Other', 'normalized_text': 'GPT'}]}"
45,2018-06-09T10:00:28.000Z,None,GPT INFRAPROJECTS LTD. - 533761 - Voting Results Of Postal Ballot (Including Remote E-Voting) Of GPT Infrap.. https://t.co/9S0RoNQBM5,en,0,0,0,0,1005389154639704064,3572484733,1005389154639704064,nan,nan,"{'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/9S0RoNQBM5', 'expanded_url': 'http://shareboss.in/ly/B3xhD1', 'display_url': 'shareboss.in/ly/B3xhD1'}]}"
46,2018-06-09T09:59:02.000Z,None,GPTINFRA - Voting Results Of Postal Ballot (Including Remote E-Voting) Of GPT Infraprojects Limited. https://t.co/p7szq67G3i,en,0,0,0,0,1005388795619897344,288194904,1005388795619897344,nan,nan,"{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/p7szq67G3i', 'expanded_url': 'http://tinyurl.com/y9ss5yrh', 'display_url': 'tinyurl.com/y9ss5yrh'}], 'annotations': [{'start': 0, 'end': 7, 'probability': 0.4901, 'type': 'Other', 'normalized_text': 'GPTINFRA'}, {'start': 74, 'end': 76, 'probability': 0.4548, 'type': 'Other', 'normalized_text': 'GPT'}]}"
47,2018-06-09T09:42:23.000Z,None,"""(Z-&gt;)90° - (E-N2W)90°t=1""　《Niv-Mizzet, the Firemind》[GPT]",en,0,0,0,0,1005384606277763073,3263074554,1005384606277763073,nan,nan,"{'annotations': [{'start': 35, 'end': 40, 'probability': 0.2943, 'type': 'Other', 'normalized_text': 'Mizzet'}]}"
48,2018-06-09T09:09:55.000Z,None,windows cannot be installed on this drive gpt partition this second part https://t.co/M5OeXjUU50,en,0,0,0,0,1005376434892918784,182237794,1005376434892918784,nan,nan,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/M5OeXjUU50', 'expanded_url': 'http://youtu.be/t1yyU7iGtfM?a', 'display_url': 'youtu.be/t1yyU7iGtfM?a', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?a&v=t1yyU7iGtfM&feature=youtu.be'}]}"
49,2018-06-09T09:08:03.000Z,None,I added a video to a @YouTube playlist https://t.co/M5OeXjUU50 windows cannot be installed on this drive gpt partition,en,0,0,0,0,1005375964367466496,182237794,1005375964367466496,nan,nan,"{'mentions': [{'start': 21, 'end': 29, 'username': 'YouTube', 'id': '10228272'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/M5OeXjUU50', 'expanded_url': 'http://youtu.be/t1yyU7iGtfM?a', 'display_url': 'youtu.be/t1yyU7iGtfM?a', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?a&v=t1yyU7iGtfM&feature=youtu.be'}]}"
50,2018-06-09T08:41:03.000Z,None,t recognize pro running it to gpt format the point across invoc t. For the typo,en,0,0,0,0,1005369169410510848,2863311291,1005369169410510848,nan,nan,nan
51,2018-06-09T08:30:01.000Z,None,"I think we can chalk this up to this machine having a buggy UEFI firmware.  BIOS+GRUB2+GPT will be as far as it gets, unfortunately.",en,0,0,0,0,1005366392172867584,916596266,1005366392172867584,nan,"{'coordinates': {'type': 'Point', 'coordinates': [-122.37389, 47.64883]}, 'place_id': 'f42a863798156617'}","{'annotations': [{'start': 60, 'end': 63, 'probability': 0.6795, 'type': 'Other', 'normalized_text': 'UEFI'}, {'start': 76, 'end': 79, 'probability': 0.7114, 'type': 'Other', 'normalized_text': 'BIOS'}, {'start': 81, 'end': 85, 'probability': 0.6674, 'type': 'Other', 'normalized_text': 'GRUB2'}, {'start': 87, 'end': 89, 'probability': 0.6092, 'type': 'Other', 'normalized_text': 'GPT'}]}"
52,2018-06-09T07:59:43.000Z,None,Dying in the corner.. happy birthday kilubiiii you gpt me to workout after 6 months https://t.co/UuPCQf0Z8q,en,0,0,0,0,1005358766634782720,137500903,1005358766634782720,nan,nan,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/UuPCQf0Z8q', 'expanded_url': 'https://twitter.com/mozcreature/status/1005358766634782720/video/1', 'display_url': 'pic.twitter.com/UuPCQf0Z8q', 'media_key': '7_1005358642848321537'}], 'annotations': [{'start': 37, 'end': 45, 'probability': 0.7165, 'type': 'Other', 'normalized_text': 'kilubiiii'}]}"
53,2018-06-09T07:41:54.000Z,None,@Chetna1806 @jgdreshma @akmittals @gupta_anju9 @kritimakhija @NWarind @sroy066 @tuija_tuijam @sunilddesai @drlangraad @DrUmeshPrabhu @mnksh_gpt @hrsanjaynegi @KSThakral @PranSang @Sanjuhimachali @tejamultimedia1 @SaifuRizvi @NigamKriti @VikramKamboj @Mandy_Sanghera1 @rsehji @thepeepertimes @RiseUp4SDGs Yes one should need to depend on support system to feel happiness...build happiness from inner self to reflect it to surroundings,en,1,0,7,0,1005354283263553536,267152885,1005262160228839424,2933113231,nan,"{'mentions': [{'start': 0, 'end': 11, 'username': 'Chetna1806', 'id': '2933113231'}, {'start': 12, 'end': 22, 'username': 'jgdreshma', 'id': '318845012'}, {'start': 23, 'end': 33, 'username': 'akmittals', 'id': '53326533'}, {'start': 34, 'end': 46, 'username': 'gupta_anju9', 'id': '769452977925066753'}, {'start': 47, 'end': 60, 'username': 'kritimakhija', 'id': '1624626306'}, {'start': 61, 'end': 69, 'username': 'NWarind', 'id': '751945350'}, {'start': 70, 'end': 78, 'username': 'sroy066', 'id': '253930917'}, {'start': 79, 'end': 92, 'username': 'tuija_tuijam', 'id': '1490688626'}, {'start': 93, 'end': 105, 'username': 'sunilddesai', 'id': '131233772'}, {'start': 106, 'end': 117, 'username': 'drlangraad', 'id': '123111125'}, {'start': 118, 'end': 132, 'username': 'DrUmeshPrabhu', 'id': '489371892'}, {'start': 144, 'end': 157, 'username': 'hrsanjaynegi', 'id': '577415947'}, {'start': 158, 'end': 168, 'username': 'KSThakral', 'id': '436169764'}, {'start': 169, 'end': 178, 'username': 'PranSang', 'id': '148857723'}, {'start': 179, 'end': 194, 'username': 'Sanjuhimachali', 'id': '59663165'}, {'start': 195, 'end': 211, 'username': 'tejamultimedia1', 'id': '2644647938'}, {'start': 212, 'end': 223, 'username': 'SaifuRizvi', 'id': '123860092'}, {'start': 224, 'end': 235, 'username': 'NigamKriti', 'id': '600667684'}, {'start': 236, 'end': 249, 'username': 'VikramKamboj', 'id': '68669715'}, {'start': 250, 'end': 266, 'username': 'Mandy_Sanghera1', 'id': '242009106'}, {'start': 267, 'end': 274, 'username': 'rsehji', 'id': '1965847669'}, {'start': 275, 'end': 290, 'username': 'thepeepertimes', 'id': '708187752982913024'}, {'start': 291, 'end': 303, 'username': 'RiseUp4SDGs', 'id': '943698093068886016'}]}"
54,2018-06-09T07:18:06.000Z,None,i gpt stream snipped lmaooo thats a first for me!!!! https://t.co/Y9QNpQmixv,en,0,0,0,0,1005348293499654144,2909773661,1005348293499654144,nan,nan,"{'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/Y9QNpQmixv', 'expanded_url': 'https://clips.twitch.tv/OpenEnticingPlumCoolCat?tt_medium=twtr', 'display_url': 'clips.twitch.tv/OpenEnticingPl…'}]}"
55,2018-06-09T05:37:38.000Z,None,windows cannot be installed on this drive gpt partition this first part https://t.co/y4dMGdfJVG,en,0,0,0,0,1005323011044642816,182237794,1005323011044642816,nan,nan,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/y4dMGdfJVG', 'expanded_url': 'http://youtu.be/GqFuA3RKlJw?a', 'display_url': 'youtu.be/GqFuA3RKlJw?a', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?a&v=GqFuA3RKlJw&feature=youtu.be'}]}"
56,2018-06-09T05:37:36.000Z,None,I added a video to a @YouTube playlist https://t.co/y4dMGdfJVG windows cannot be installed on this drive gpt partition,en,0,0,0,0,1005323001141841922,182237794,1005323001141841922,nan,nan,"{'mentions': [{'start': 21, 'end': 29, 'username': 'YouTube', 'id': '10228272'}], 'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/y4dMGdfJVG', 'expanded_url': 'http://youtu.be/GqFuA3RKlJw?a', 'display_url': 'youtu.be/GqFuA3RKlJw?a', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?a&v=GqFuA3RKlJw&feature=youtu.be'}]}"
